timestamp,ablation_setup,model_name,epoch,train_loss,val_loss,learning_rate
2025-06-07 14:07:21,Main_Experiment,EnhancedNN,22,0.171055,0.534816,0.0001
2025-06-07 14:07:22,Main_Experiment,EnhancedNN,23,0.169576,0.523120,0.0001
2025-06-07 14:07:23,Main_Experiment,EnhancedNN,24,0.168168,0.527239,0.0001
2025-06-07 14:07:23,Main_Experiment,EnhancedNN,25,0.166902,0.540436,0.0001
2025-06-07 14:07:24,Main_Experiment,EnhancedNN,26,0.164946,0.521957,0.0001
2025-06-07 14:07:25,Main_Experiment,EnhancedNN,27,0.166787,0.555825,0.0001
2025-06-07 14:07:26,Main_Experiment,EnhancedNN,28,0.163028,0.547678,0.0001
2025-06-07 14:07:27,Main_Experiment,EnhancedNN,29,0.163695,0.556075,0.0001
2025-06-07 14:07:27,Main_Experiment,EnhancedNN,30,0.161140,0.529057,0.0001
2025-06-07 14:07:28,Main_Experiment,EnhancedNN,31,0.159214,0.531077,0.0001
2025-06-07 14:07:29,Main_Experiment,EnhancedNN,32,0.158510,0.528942,0.0001
2025-06-07 14:07:30,Main_Experiment,EnhancedNN,33,0.155459,0.520411,0.0001
2025-06-07 14:07:30,Main_Experiment,EnhancedNN,34,0.152676,0.571438,0.0001
2025-06-07 14:07:31,Main_Experiment,EnhancedNN,35,0.154872,0.546904,0.0001
2025-06-07 14:07:32,Main_Experiment,EnhancedNN,36,0.152780,0.521564,0.0001
2025-06-07 14:07:33,Main_Experiment,EnhancedNN,37,0.153854,0.534533,0.0001
2025-06-07 14:07:33,Main_Experiment,EnhancedNN,38,0.151641,0.534253,0.0001
2025-06-07 14:07:34,Main_Experiment,EnhancedNN,39,0.149116,0.545671,0.0001
2025-06-07 14:07:35,Main_Experiment,EnhancedNN,40,0.150781,0.524498,0.0001
2025-06-07 14:07:36,Main_Experiment,EnhancedNN,41,0.149796,0.541201,0.0001
2025-06-07 14:07:37,Main_Experiment,EnhancedNN,42,0.146053,0.532964,0.0001
2025-06-07 14:07:37,Main_Experiment,EnhancedNN,43,0.144916,0.533161,0.0001
2025-06-07 14:07:38,Main_Experiment,EnhancedNN,44,0.148862,0.546296,5e-05
2025-06-07 14:07:39,Main_Experiment,EnhancedNN,45,0.142160,0.556792,5e-05
2025-06-07 14:07:40,Main_Experiment,EnhancedNN,46,0.144173,0.545402,5e-05
2025-06-07 14:07:40,Main_Experiment,EnhancedNN,47,0.140645,0.554216,5e-05
2025-06-07 14:07:41,Main_Experiment,EnhancedNN,48,0.139113,0.559998,5e-05
2025-06-07 14:07:42,Main_Experiment,EnhancedNN,49,0.137891,0.556969,5e-05
2025-06-07 14:07:43,Main_Experiment,EnhancedNN,50,0.135859,0.565246,5e-05
2025-06-07 14:07:43,Main_Experiment,EnhancedNN,51,0.139717,0.557980,5e-05
2025-06-07 14:07:44,Main_Experiment,EnhancedNN,52,0.139517,0.560587,5e-05
2025-06-07 14:07:45,Main_Experiment,EnhancedNN,53,0.138623,0.552155,5e-05
