,importance_mean,importance_std
fourier_cos_1,0.8652182090249227,0.0
fourier_sin_1,0.2352783683411389,0.0
year,0.15074826365912897,0.0
fourier_sin_3,0.024000872467598633,0.0
fourier_sin_2,0.014983548034760208,0.0
day,0.009226934053981894,0.0
dayofweek,0.007258918662058078,0.0
fourier_cos_2,0.00027545491580016623,0.0
month,-0.0015918116084369105,0.0
fourier_cos_3,-0.0018177720922152307,0.0
